,id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts
1068,434,JULIANA PAES JULIANA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1069,431,NAIANE RIOS ,3,,*,*,,,1,1,1,2,-,1,-,-,.,.,1,-,-,-,0%,-
1070,431,SANTOS LARA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1071,431,GLAYCE VASCONCELOS ,5,,*,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
1072,431,GABRIELA CANDIDO,6,,,*,,,1,1,-1,1,1,-,3,1,67%,67%,1,-,-,1,100%,-
1073,431,SARAELEN LIMA,7,4,4,4,,,12,5,10,8,1,-,-,-,.,.,11,1,-,8,73%,4
1074,431,EDINARA BRANCHER,9,,*,*,,,3,2,3,6,-,2,-,-,.,.,3,-,-,1,33%,-
1075,431,TIFANNY ABREU ,10,3,3,3,,,13,7,9,9,1,-,9,-,78%,44%,20,1,2,10,50%,3
1076,431,ANDRESSA  PICUSSA ,12,1,1,1,,,9,8,6,13,2,1,-,-,.,.,10,-,1,6,60%,2
1077,431,DIOUF VALENTINA,13,5,5,5,,,13,3,9,8,-,-,-,-,.,.,23,2,2,12,52%,1
1078,431,JOSEFA FABIOLA ALVES,14,2,2,2,,,-,-,-3,13,2,-,1,-,100%,0%,3,1,-,-,0%,-
1079,431,VANESSA JANKE,16,6,6,6,,,7,3,3,10,-,1,19,1,37%,32%,15,1,2,6,40%,-
1080,431,JULIA DIAS  (L),17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1081,431,TASSIA  STHAEL (L),19,*,*,*,,,-,-,-,-,-,-,13,-,46%,38%,-,-,-,-,.,-
1082,431,ARLENE XAVIER (L),20,*,,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
1083,431,DANIELA TERRA (L),,*,*,*,,,-,-,-1,-,-,-,26,1,38%,35%,-,-,-,-,.,-
1084,431,SILVA NATÁLIA ,,*,*,,,,-,-,-,-,-,-,-,-,.,.,2,-,-,-,0%,-
1085,431,ALESSANDRA SANTOS,,3,2,4,,,11,4,2,10,2,1,13,2,54%,31%,20,2,3,9,45%,1
1086,431,FERNANDA CAMPOS FERNANDA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1087,431,RENATA COLOMBO,,5,4,3,,,4,1,-1,8,-,-,-,-,.,.,29,2,3,4,14%,-
1088,431,BARRETO  MARIANA ,,2,1,*,,,-,-,-4,9,2,-,1,1,0%,0%,1,-,1,-,0%,-
1089,431,FERNANDES DA SILVA  NATÁLIA ,,6,5,1,,,7,3,3,7,2,-,25,1,32%,24%,17,-,1,5,29%,2
1090,431,ANGELICA MALINVERNO,,1,6,5,,,3,1,-1,7,1,-,-,-,.,.,7,1,2,2,29%,1
1091,431,EMILCE SOSA EMILCE,,4,3,2,,,7,2,7,10,-,2,-,-,.,.,6,-,-,2,33%,3
1092,431,LIMA GABRIELLE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1093,431,EDUARDA SILVA EDUARDA (L),,,*,,,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-
1094,431,DIANA MAXIMILIANO  DIANA,,*,*,6,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
1095,431,MACEDO  EDUARDA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1096,435,WALEWSKA  OLIVEIRA,1,2,2,2,,,10,3,6,14,1,1,-,-,.,.,13,-,3,5,38%,4
1097,435,ALBUQUERQUE CAROLINA,2,*,*,6,,,1,-,1,5,-,-,-,-,.,.,2,-,-,-,0%,1
1098,435,PEQUENO PAULA,4,,*,*,,,-,-,-3,1,1,-,4,1,50%,0%,1,1,-,-,0%,-
1099,435,ANGELA LEYVA ANGELA,5,4,4,4,,,17,7,9,15,1,2,39,2,56%,28%,31,3,2,14,45%,1
1100,435,ERICA  MOTA,6,,*,*,,,-,-,-,-,-,-,3,-,67%,0%,-,-,-,-,.,-
1101,435,DOMINGAS  ARAUJO ,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1102,435,CLAUDIA  BUENO,8,6,6,,,,1,1,-,5,1,-,-,-,.,.,1,-,-,1,100%,-
1103,435,VIVIANE BRAUN,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1104,435,LORENNE  TEIXEIRA,11,*,*,3,,,6,1,5,6,-,1,-,-,.,.,17,1,-,4,24%,1
1105,435,COSTA MARIANA,12,1,1,1,,,13,4,8,13,2,1,22,-,73%,41%,22,2,1,10,45%,2
1106,435,NATALIA MARTINS NATALIA,13,5,,,,,1,-,1,2,-,-,-,-,.,.,2,-,-,1,50%,-
1107,435,CRUZ NATASHA,15,*,5,5,,,4,2,3,9,1,-,-,-,.,.,4,-,-,3,75%,1
1108,435,CAMILA  BRAIT (L),18,*,*,*,,,-,-,-1,-,-,-,10,1,70%,70%,-,-,-,-,.,-
1109,435,HOOKER DESTINEE,19,3,3,*,,,1,-,-4,3,-,-,-,-,.,.,11,1,4,1,9%,-
1110,435,MARA  LEÃO,,,,*,,,-,-,-1,3,-,-,-,-,.,.,3,-,1,-,0%,-
1111,435,CAROLINE  GATTAZ,,6,5,6,,,7,3,6,5,-,-,-,-,.,.,11,-,1,5,45%,2
1112,435,MACRIS  CARNEIRO,,1,6,1,,,2,1,2,16,-,1,-,-,.,.,1,-,-,1,100%,-
1113,435,MARIA CECILIA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1114,435,LANA  CONCEIÇÃO,,,*,,,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-
1115,435,MARIA LUISA DE OIVEIRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1116,435,BRUNA  HONORIO,,4,3,4,,,10,2,2,16,3,-,-,-,.,.,25,2,3,10,40%,-
1117,435,GUIMARAES GABRIELA,,5,4,5,,,21,11,10,13,-,1,30,5,70%,30%,36,4,2,19,53%,1
1118,435,ZILIO PEREIRA NATÁLIA ,,2,1,2,,,15,7,10,13,1,-,25,-,76%,40%,23,2,2,13,57%,2
1119,435,LAURA KUDIESS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1120,435,GEORGIA CATTANI,,,*,,,,1,1,1,2,-,1,-,-,.,.,-,-,-,-,.,-
1121,435,MAYANY  SOUZA,,3,2,3,,,11,6,10,8,-,1,-,-,.,.,9,-,1,5,56%,5
1122,435,LEIA  SILVA (L),,*,*,*,,,-,-,-,-,-,-,11,-,100%,82%,-,-,-,-,.,-
1123,435,BRUNA  COSTA,,*,*,*,,,-,-,-1,7,1,-,-,-,.,.,-,-,-,-,.,-
1124,436,LARA NOBRE,1,6,6,6,,,9,3,8,6,-,-,-,-,.,.,6,-,1,5,83%,4
1125,436,GIOVANA GASPARINI,2,1,1,*,,,-,-,-3,4,2,-,-,-,.,.,3,1,-,-,0%,-
1126,436,PAMELA SANABIO,3,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1127,436,MARCELLA AMARAL,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1128,436,PRISCILA DAROIT,5,5,5,5,,,11,7,8,8,1,1,12,-,75%,67%,23,1,1,8,35%,2
1129,436,LARISSA GONGRA,6,*,*,3,,,3,1,3,9,-,-,-,-,.,.,2,-,-,1,50%,2
1130,436,SILVA JOYCE,7,4,4,4,,,7,1,3,8,1,-,-,-,.,.,20,2,1,7,35%,-
1131,436,ARIANNE TOLENTINO,8,*,*,*,,,6,4,2,2,-,1,-,-,.,.,11,2,2,4,36%,1
1132,436,VIVIAN  JORGE,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1133,436,SASSA GONZAGA (L),10,*,*,*,,,-,-,-2,-,-,-,25,2,68%,48%,-,-,-,-,.,-
1134,436,THAIS SOUZA,11,2,2,,,,3,1,-3,4,1,1,16,-,63%,25%,11,2,3,2,18%,-
1135,436,CAROL WON HELD,12,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1136,436,CARLA SANTOS,13,,*,2,,,4,1,-1,7,2,1,13,1,92%,46%,7,1,1,3,43%,-
1137,436,DUTRA GABRIELA (L),14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1138,436,GIOVANNA FANT,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1139,436,STEPHANY CARVALHO (L),17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1140,436,LETICIA HAGE,18,3,3,,,,5,2,4,3,-,-,-,-,.,.,8,1,-,5,63%,-
1141,436,JULIANA CARRIJO,19,*,*,1,,,1,1,-,13,1,1,-,-,.,.,-,-,-,-,.,-
1142,436,JULIA MOURA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1143,436,CLAUDINO FABIANA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1144,436,LLOYD CARLI ELLEN,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1145,436,ELLEN  BRAGA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1146,436,MONTIBELLER ROSAMARIA,,6,6,,,,2,1,-2,8,-,-,13,-,54%,23%,14,1,3,2,14%,-
1147,436,MICHELLE PAVAO,,,*,6,,,4,2,3,8,-,-,1,1,0%,0%,5,-,-,3,60%,1
1148,436,NICOLE  FAWCETT,,5,5,5,,,11,6,4,11,2,2,-,-,.,.,22,3,2,9,41%,-
1149,436,LAIS  VASQUEZ (L),,*,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1150,436,FRANCYNNE  JACINTHO,,1,1,1,,,10,3,9,9,-,1,-,-,.,.,8,-,1,5,63%,4
1151,436,ANANDA  MARINHO,,2,2,2,,,5,4,4,17,1,2,-,-,.,.,2,-,-,1,50%,2
1152,436,ANA CAROLINA SILVA ,,4,4,4,,,10,2,6,10,2,-,-,-,.,.,15,-,2,10,67%,-
1153,436,FERNANDA  GARAY,,3,3,3,,,14,8,10,10,-,-,24,2,79%,50%,20,1,1,12,60%,2
1154,436,SUELEN  PINTO (L),,*,*,*,,,-,-,-1,-,-,-,17,1,82%,47%,-,-,-,-,.,-
1155,436,SILVA GABRIELA,,*,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1156,436,COSTA BRUNA CAIXETA,,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1157,437,DANIELA TERRA (L),2,*,*,*,,,-,-,-1,-,-,-,11,1,64%,45%,-,-,-,-,.,-
1158,437,SILVA NATÁLIA ,3,*,*,*,,,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-
1159,437,ALESSANDRA SANTOS,4,5,5,5,,,6,2,2,12,2,1,22,-,77%,50%,10,-,2,5,50%,-
1160,437,FERNANDA CAMPOS FERNANDA,5,*,*,,,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-
1161,437,RENATA COLOMBO,6,4,4,4,,,13,2,5,5,2,-,-,-,.,.,30,3,3,11,37%,2
1162,437,BARRETO  MARIANA ,7,1,1,1,,,5,3,3,14,2,1,-,-,.,.,5,-,-,3,60%,1
1163,437,FERNANDES DA SILVA  NATÁLIA ,8,2,2,2,,,6,3,-1,14,2,-,18,1,56%,44%,13,2,2,5,38%,1
1164,437,ANGELICA MALINVERNO,9,6,6,6,,,12,6,8,10,-,-,-,-,.,.,21,3,1,9,43%,3
1165,437,EMILCE SOSA EMILCE,10,3,3,3,,,8,5,5,14,1,2,1,-,0%,0%,8,-,2,3,38%,3
1166,437,LIMA GABRIELLE,11,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1167,437,EDUARDA SILVA EDUARDA (L),13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1168,437,DIANA MAXIMILIANO  DIANA,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1169,437,MACEDO  EDUARDA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1170,437,ROBERTA SILVA ROBERTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1171,437,FRANCINE TOMAZONI,,*,,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
1172,437,AMANDA  RODRIGUES,,,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
1173,437,LORENA VIEZEL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1174,437,DANIELSKI  NATALIA ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1175,437,ALINE SILVA ALINE,,5,5,3,,,6,2,3,7,1,-,1,-,100%,0%,9,2,-,4,44%,2
1176,437,LORRAYNA MARYS,,,,*,,,1,-,-,-,-,-,-,-,.,.,2,-,1,1,50%,-
1177,437,PAYNE  KELSIE ,,*,*,,,,2,-,1,1,1,-,-,-,.,.,3,-,-,1,33%,1
1178,437,LYARA BATISTA,,3,3,1,,,3,2,2,11,1,1,-,-,.,.,2,-,-,1,50%,1
1179,437,MARI CASSEMIRO,,4,4,4,,,4,1,-1,9,1,-,22,-,36%,27%,14,3,1,3,21%,1
1180,437,CLARISSE PEIXOTO,,6,6,2,,,9,1,3,8,-,-,10,2,30%,20%,23,4,-,9,39%,-
1181,437,ÁLVAREZ  HERRERA ,,1,1,5,,,8,1,-7,10,3,-,7,1,43%,29%,24,4,7,7,29%,1
1182,437,LETICIA HEMELLY (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1183,437,JULIANA PERDIGÃO (L),,*,*,*,,,-,-,-1,-,-,-,23,1,78%,65%,-,-,-,-,.,-
1184,437,CAMILA BARBOSA,,2,2,6,,,9,5,6,11,-,1,-,-,.,.,9,2,1,4,44%,4
1185,437,PIETRA JUKOSKI PIETRA,,*,,,,,-,-,-,-,-,-,2,-,50%,50%,-,-,-,-,.,-
1186,439,LLOYD CARLI ELLEN,3,3,3,3,,,4,2,4,15,-,-,-,-,.,.,7,-,-,3,43%,1
1187,439,ELLEN  BRAGA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1188,439,BORGO PAULA,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1189,439,MONTIBELLER ROSAMARIA,9,,*,1,,,5,2,2,6,2,-,15,-,60%,27%,12,-,1,5,42%,-
1190,439,MICHELLE PAVAO,10,1,1,*,,,-,-,-2,5,-,-,6,-,33%,0%,6,1,1,-,0%,-
1191,439,NICOLE  FAWCETT,11,6,6,6,,,18,5,14,12,2,1,-,-,.,.,35,1,1,14,40%,3
1192,439,LAIS  VASQUEZ (L),12,,*,*,,,-,-,-,-,-,-,10,-,50%,30%,-,-,-,-,.,-
1193,439,FRANCYNNE  JACINTHO,13,2,2,2,,,7,3,3,15,1,1,-,-,.,.,8,-,3,5,63%,1
1194,439,ANANDA  MARINHO,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1195,439,ANA CAROLINA SILVA ,15,5,5,5,,,12,5,9,10,2,-,-,-,.,.,12,1,-,7,58%,5
1196,439,FERNANDA  GARAY,16,4,4,4,,,14,5,9,10,2,-,24,2,63%,25%,24,1,-,12,50%,2
1197,439,SUELEN  PINTO (L),17,*,*,*,,,-,-,-,-,-,-,10,-,60%,60%,-,-,-,-,.,-
1198,439,SILVA GABRIELA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1199,439,COSTA BRUNA CAIXETA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1200,439,MILKA MARCILIA ,,6,5,6,,,2,1,-2,12,-,1,-,-,.,.,6,1,3,-,0%,1
1201,439,NATALIA ARAUJO  (L),,*,*,*,,,-,-,-1,-,-,-,17,1,41%,18%,-,-,-,-,.,-
1202,439,DANIELLE LINS ,,1,6,1,,,4,3,4,11,-,1,-,-,.,.,2,-,-,2,100%,1
1203,439,MAIRA  CIPRIANO CLARO ,,2,1,2,,,4,1,2,8,-,-,25,-,40%,20%,10,-,2,3,30%,1
1204,439,JACKELINE  SANTOS,,,*,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
1205,439,THAISA  DAHER DE MENEZES,,3,2,3,,,5,4,3,11,-,-,-,-,.,.,10,1,1,4,40%,1
1206,439,LAYS  FREITAS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1207,439,VIVIAN  PELLEGRINO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1208,439,TAINARA SANTOS ,,*,*,*,,,4,-,1,1,-,-,8,1,25%,0%,6,-,2,2,33%,2
1209,439,AMANDA  FRANCISCO,,5,4,5,,,11,1,8,11,-,-,14,-,50%,29%,24,2,1,11,46%,-
1210,439,SARA SILVA,,,,*,,,1,1,-,-,-,-,-,-,.,.,3,1,-,1,33%,-
1211,439,JUMA   SILVA,,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1212,439,SKOWRONSKA KATARZYNA,,4,3,4,,,19,8,8,11,-,-,-,-,.,.,43,8,3,19,44%,-
1213,439,RODRIGUEZ ELINA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1214,438,MAYHARA SILVA ,2,3,2,3,,,3,2,1,6,-,-,-,-,.,.,8,-,2,2,25%,1
1215,438,NATIELE GONCALVES ,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1216,438,KOSHELEVA TATYANA,5,5,4,5,,,14,7,6,12,1,1,11,2,36%,9%,24,3,2,12,50%,1
1217,438,BARRETO JUCYELE,6,6,5,6,,,14,8,14,9,-,1,-,-,.,.,12,-,-,7,58%,6
1218,438,CAROLINA LEITE ,7,*,*,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
1219,438,LAGE VITORIA,9,,*,*,,,-,-,-,8,-,-,1,-,100%,100%,-,-,-,-,.,-
1220,438,GABRIELLA SOUZA  (L),11,*,*,*,,,-,-,-1,-,-,-,16,1,50%,25%,-,-,-,-,.,-
1221,438,ROBERTA RATZKE,12,1,6,1,,,4,4,4,8,-,3,-,-,.,.,1,-,-,1,100%,-
1222,438,KASIELY  CLEMENTE,13,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1223,438,MONIQUE  PAVAO,15,4,3,4,,,14,11,11,15,-,4,12,1,83%,50%,15,1,1,8,53%,2
1224,438,YONKAIRA   ISABEL,16,2,1,2,,,11,4,3,13,1,1,11,1,73%,36%,28,2,4,10,36%,-
1225,438,MIKAELLA COSTA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1226,438,LINDA JESSICA COSTA,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1227,438,ANA BEATRIZ  CORREA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1228,438,WALEWSKA  OLIVEIRA,,2,2,2,,,10,5,8,10,1,1,2,1,50%,50%,10,-,-,7,70%,2
1229,438,ALBUQUERQUE CAROLINA,,*,,*,,,1,-,1,1,-,-,-,-,.,.,1,-,-,1,100%,-
1230,438,PEQUENO PAULA,,*,*,*,,,3,2,-1,2,-,-,11,1,64%,18%,8,1,2,2,25%,1
1231,438,ANGELA LEYVA ANGELA,,4,4,4,,,7,-,-,9,-,-,12,3,33%,8%,14,1,3,6,43%,1
1232,438,ERICA  MOTA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1233,438,DOMINGAS  ARAUJO ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1234,438,CLAUDIA  BUENO,,6,6,6,,,1,1,-,4,1,-,-,-,.,.,1,-,-,-,0%,1
1235,438,VIVIANE BRAUN,,*,*,,,,1,-,-,3,-,-,6,1,50%,0%,2,-,-,1,50%,-
1236,438,LORENNE  TEIXEIRA,,*,,*,,,1,-,-2,3,1,-,1,-,0%,0%,7,2,-,1,14%,-
1237,438,COSTA MARIANA,,1,1,1,,,3,2,-2,8,-,1,26,3,58%,46%,12,1,1,2,17%,-
1238,438,NATALIA MARTINS NATALIA,,5,5,5,,,13,7,8,10,1,2,1,1,0%,0%,14,1,2,8,57%,3
1239,438,CRUZ NATASHA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1240,438,CAMILA  BRAIT (L),,*,*,*,,,-,-,-,-,-,-,12,-,92%,83%,-,-,-,-,.,-
1241,438,HOOKER DESTINEE,,3,3,3,,,6,3,-2,6,1,1,-,-,.,.,21,4,3,4,19%,1
1242,440,BENTO  ELIS ,1,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1243,440,TALIA  COSTA,2,*,*,*,,,7,4,5,4,-,1,-,-,.,.,12,-,2,5,42%,1
1244,440,MARIANA  AQUINO,4,,,*,,,1,1,1,-,-,-,-,-,.,.,-,-,-,-,.,1
1245,440,ANA  CAMARGO (L),5,*,*,*,,,-,-,-,-,-,-,16,-,38%,31%,-,-,-,-,.,-
1246,440,ANA CRISTINA VILELA PORTO ,6,1,1,1,,,1,1,-1,12,2,-,-,-,.,.,2,-,-,-,0%,1
1247,440,VALESKA  MENEZES,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1248,440,SIQUEIRA  ALINE WIME,9,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1249,440,VIVIANE  GOES,10,3,3,3,,,2,1,-,18,-,-,1,-,100%,0%,5,2,-,1,20%,1
1250,440,LAZCANO JULIETA,11,6,6,6,,,11,3,9,6,-,-,-,-,.,.,14,2,-,10,71%,1
1251,440,SABRINA  MACHADO,12,4,4,4,,,9,4,2,18,2,2,-,-,.,.,16,3,2,6,38%,1
1252,440,GALON MARIANA,14,*,*,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
1253,440,PRISCILA SOUZA,16,5,5,5,,,18,6,15,11,1,-,25,1,36%,20%,31,-,1,14,45%,4
1254,440,ISABELA PAQUIARDI,17,2,2,2,,,14,3,5,13,1,-,24,1,75%,58%,28,4,3,13,46%,1
1255,440,JULIANA PAES JULIANA (L),18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1256,440,LARA NOBRE,,1,6,5,,,13,2,11,13,-,-,-,-,.,.,14,1,1,9,64%,4
1257,440,GIOVANA GASPARINI,,2,1,6,,,-,-,-1,10,-,-,-,-,.,.,1,1,-,-,0%,-
1258,440,PAMELA SANABIO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1259,440,MARCELLA AMARAL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1260,440,PRISCILA DAROIT,,6,5,4,,,7,3,-3,8,-,-,16,-,81%,50%,25,5,5,5,20%,2
1261,440,LARISSA GONGRA,,*,*,2,,,2,1,-1,9,2,-,-,-,.,.,3,-,1,1,33%,1
1262,440,SILVA JOYCE,,5,4,*,,,2,-,-4,4,-,-,-,-,.,.,14,3,3,2,14%,-
1263,440,ARIANNE TOLENTINO,,*,*,,,,-,-,-,1,-,-,-,-,.,.,3,-,-,-,0%,-
1264,440,VIVIAN  JORGE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1265,440,SASSA GONZAGA (L),,*,*,*,,,-,-,-1,-,-,-,28,1,54%,25%,-,-,-,-,.,-
1266,440,THAIS SOUZA,,3,2,1,,,10,2,6,9,1,-,29,2,41%,17%,16,-,1,10,63%,-
1267,440,CAROL WON HELD,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1268,440,CARLA SANTOS,,,*,3,,,9,2,8,7,-,1,2,-,100%,50%,15,1,-,8,53%,-
1269,440,DUTRA GABRIELA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1270,440,GIOVANNA FANT,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1271,440,STEPHANY CARVALHO (L),,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1272,440,LETICIA HAGE,,4,3,,,,3,1,1,3,-,-,1,-,0%,0%,5,2,-,2,40%,1
1273,440,JULIANA CARRIJO,,*,*,*,,,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
1274,440,JULIA MOURA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1275,442,MAGGIONI ROSANE ,1,,*,1,,,1,-,1,4,-,-,-,-,.,.,1,-,-,1,100%,-
1276,442,FERREIRA LAIZA,6,,*,5,,,3,1,1,2,-,-,6,1,50%,33%,5,-,1,3,60%,-
1277,442,ODILON  JULIANA  (L),7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1278,442,ARIELE FERREIRA ,8,5,4,,,,3,-,-2,4,1,-,16,3,44%,13%,10,-,1,3,30%,-
1279,442,PRISCILA  HELDES,9,1,6,*,,,-,-,-,6,-,-,-,-,.,.,1,-,-,-,0%,-
1280,442,LOFF RAQUEL,10,,*,3,,,1,1,1,5,-,-,-,-,.,.,-,-,-,-,.,1
1281,442,IVNA COLOMBO IVNA,11,4,3,4,,,10,2,3,6,1,-,5,-,20%,20%,22,4,2,10,45%,-
1282,442,MOHR PAULA,12,2,1,2,,,10,4,3,7,2,1,34,3,44%,26%,17,-,2,8,47%,1
1283,442,ARIANE HELENA,13,*,*,*,,,2,-,-,2,-,-,1,1,0%,0%,4,1,-,2,50%,-
1284,442,ADRIANI  VILVERT ,15,6,5,6,,,4,2,2,6,1,1,-,-,.,.,10,1,-,3,30%,-
1285,442,GUTH ANA PÁULA ,17,3,2,*,,,1,-,1,3,-,-,-,-,.,.,2,-,-,1,50%,-
1286,442,PAPINI  SILVANA  (L),18,*,*,*,,,-,-,-,-,-,-,6,-,67%,67%,-,-,-,-,.,-
1287,442,MARA  LEÃO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1288,442,CAROLINE  GATTAZ,,1,6,1,,,11,7,8,3,1,-,-,-,.,.,12,1,1,10,83%,1
1289,442,MACRIS  CARNEIRO,,2,1,2,,,6,5,4,18,1,3,-,-,.,.,2,-,1,1,50%,2
1290,442,LANA  CONCEIÇÃO,,,,*,,,1,-,-1,1,1,-,5,-,20%,20%,2,1,-,1,50%,-
1291,442,MARIA LUISA DE OIVEIRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1292,442,BRUNA  HONORIO,,5,4,5,,,16,9,14,16,1,3,-,-,.,.,22,1,-,11,50%,2
1293,442,GUIMARAES GABRIELA,,6,5,6,,,12,8,12,16,-,2,9,-,67%,56%,13,-,-,10,77%,-
1294,442,ZILIO PEREIRA NATÁLIA ,,3,2,3,,,5,2,3,8,-,-,19,1,53%,21%,12,1,-,5,42%,-
1295,442,GEORGIA CATTANI (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
1296,442,MAYANY  SOUZA,,4,3,4,,,6,1,5,9,1,-,-,-,.,.,6,-,-,5,83%,1
1297,442,LEIA  SILVA (L),,*,*,*,,,-,-,-1,-,-,-,7,1,71%,43%,-,-,-,-,.,-
