id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts,time
435,ANGELA LEYVA ANGELA,5,4,4,4,,,17,7,9,15,1,2,39,2,56%,28%,31,3,2,14,45%,1,OSASCO VOLEIBOL CLUBE/AUDAX
435,ERICA  MOTA,6,,*,*,,,-,-,-,-,-,-,3,-,67%,0%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
435,DOMINGAS  ARAUJO ,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
435,CLAUDIA  BUENO,8,6,6,,,,1,1,-,5,1,-,-,-,.,.,1,-,-,1,100%,-,OSASCO VOLEIBOL CLUBE/AUDAX
435,VIVIANE BRAUN,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
435,LORENNE  TEIXEIRA,11,*,*,3,,,6,1,5,6,-,1,-,-,.,.,17,1,-,4,24%,1,OSASCO VOLEIBOL CLUBE/AUDAX
435,MARIANA COSTA,12,1,1,1,,,13,4,8,13,2,1,22,-,73%,41%,22,2,1,10,45%,2,OSASCO VOLEIBOL CLUBE/AUDAX
435,NATALIA MARTINS NATALIA,13,5,,,,,1,-,1,2,-,-,-,-,.,.,2,-,-,1,50%,-,OSASCO VOLEIBOL CLUBE/AUDAX
435,NATASHA CRUZ,15,*,5,5,,,4,2,3,9,1,-,-,-,.,.,4,-,-,3,75%,1,OSASCO VOLEIBOL CLUBE/AUDAX
435,CAMILA  BRAIT (L),18,*,*,*,,,-,-,-1,-,-,-,10,1,70%,70%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
435,HOOKER DESTINEE,19,3,3,*,,,1,-,-4,3,-,-,-,-,.,.,11,1,4,1,9%,-,OSASCO VOLEIBOL CLUBE/AUDAX
435,MARA  LEÃO,,,,*,,,-,-,-1,3,-,-,-,-,.,.,3,-,1,-,0%,-,MINAS TENIS CLUBE
435,CAROLINE  GATTAZ,,6,5,6,,,7,3,6,5,-,-,-,-,.,.,11,-,1,5,45%,2,MINAS TENIS CLUBE
435,MACRIS  CARNEIRO,,1,6,1,,,2,1,2,16,-,1,-,-,.,.,1,-,-,1,100%,-,MINAS TENIS CLUBE
435,MARIA CECILIA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
435,LANA  CONCEIÇÃO,,,*,,,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-,MINAS TENIS CLUBE
435,MARIA LUISA DE OIVEIRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
435,BRUNA  HONORIO,,4,3,4,,,10,2,2,16,3,-,-,-,.,.,25,2,3,10,40%,-,MINAS TENIS CLUBE
435,GABRIELA GUIMARAES,,5,4,5,,,21,11,10,13,-,1,30,5,70%,30%,36,4,2,19,53%,1,MINAS TENIS CLUBE
435,NATÁLIA ZILIO PEREIRA,,2,1,2,,,15,7,10,13,1,-,25,-,76%,40%,23,2,2,13,57%,2,MINAS TENIS CLUBE
435,LAURA KUDIESS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
435,GEORGIA CATTANI,,,*,,,,1,1,1,2,-,1,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
435,MAYANY  SOUZA,,3,2,3,,,11,6,10,8,-,1,-,-,.,.,9,-,1,5,56%,5,MINAS TENIS CLUBE
435,LEIA  SILVA (L),,*,*,*,,,-,-,-,-,-,-,11,-,100%,82%,-,-,-,-,.,-,MINAS TENIS CLUBE
435,BRUNA  COSTA,,*,*,*,,,-,-,-1,7,1,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
436,LARA NOBRE,1,6,6,6,,,9,3,8,6,-,-,-,-,.,.,6,-,1,5,83%,4,FLUMINENSE F.C.
436,GIOVANA GASPARINI,2,1,1,*,,,-,-,-3,4,2,-,-,-,.,.,3,1,-,-,0%,-,FLUMINENSE F.C.
436,PAMELA SANABIO,3,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,MARCELLA AMARAL,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,PRISCILA DAROIT,5,5,5,5,,,11,7,8,8,1,1,12,-,75%,67%,23,1,1,8,35%,2,FLUMINENSE F.C.
436,LARISSA GONGRA,6,*,*,3,,,3,1,3,9,-,-,-,-,.,.,2,-,-,1,50%,2,FLUMINENSE F.C.
436,JOYCE SILVA,7,4,4,4,,,7,1,3,8,1,-,-,-,.,.,20,2,1,7,35%,-,FLUMINENSE F.C.
436,ARIANNE TOLENTINO,8,*,*,*,,,6,4,2,2,-,1,-,-,.,.,11,2,2,4,36%,1,FLUMINENSE F.C.
436,VIVIAN  JORGE,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,SASSA GONZAGA (L),10,*,*,*,,,-,-,-2,-,-,-,25,2,68%,48%,-,-,-,-,.,-,FLUMINENSE F.C.
436,THAIS SOUZA,11,2,2,,,,3,1,-3,4,1,1,16,-,63%,25%,11,2,3,2,18%,-,FLUMINENSE F.C.
436,CAROL WON HELD,12,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,CARLA SANTOS,13,,*,2,,,4,1,-1,7,2,1,13,1,92%,46%,7,1,1,3,43%,-,FLUMINENSE F.C.
436,GABRIELA DUTRA (L),14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,GIOVANNA FANT,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,STEPHANY CARVALHO (L),17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,LETICIA HAGE,18,3,3,,,,5,2,4,3,-,-,-,-,.,.,8,1,-,5,63%,-,FLUMINENSE F.C.
436,JULIANA CARRIJO,19,*,*,1,,,1,1,-,13,1,1,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,JULIA MOURA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
436,CLAUDINO FABIANA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
436,LLOYD CARLI ELLEN,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
436,ELLEN  BRAGA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
436,ROSAMARIA MONTIBELLER,,6,6,,,,2,1,-2,8,-,-,13,-,54%,23%,14,1,3,2,14%,-,DENTIL/PRAIA CLUBE
436,MICHELLE PAVAO,,,*,6,,,4,2,3,8,-,-,1,1,0%,0%,5,-,-,3,60%,1,DENTIL/PRAIA CLUBE
436,NICOLE  FAWCETT,,5,5,5,,,11,6,4,11,2,2,-,-,.,.,22,3,2,9,41%,-,DENTIL/PRAIA CLUBE
436,LAIS  VASQUEZ (L),,*,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
436,FRANCYNNE  JACINTHO,,1,1,1,,,10,3,9,9,-,1,-,-,.,.,8,-,1,5,63%,4,DENTIL/PRAIA CLUBE
436,ANANDA  MARINHO,,2,2,2,,,5,4,4,17,1,2,-,-,.,.,2,-,-,1,50%,2,DENTIL/PRAIA CLUBE
436,ANA CAROLINA SILVA ,,4,4,4,,,10,2,6,10,2,-,-,-,.,.,15,-,2,10,67%,-,DENTIL/PRAIA CLUBE
436,FERNANDA  GARAY,,3,3,3,,,14,8,10,10,-,-,24,2,79%,50%,20,1,1,12,60%,2,DENTIL/PRAIA CLUBE
436,SUELEN  PINTO (L),,*,*,*,,,-,-,-1,-,-,-,17,1,82%,47%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
436,GABRIELA SILVA,,*,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
436,BRUNA CAIXETA COSTA,,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
437,DANIELA TERRA (L),2,*,*,*,,,-,-,-1,-,-,-,11,1,64%,45%,-,-,-,-,.,-,BRB/BRASILIA VOLEI
437,NATÁLIA SILVA,3,*,*,*,,,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
437,ALESSANDRA SANTOS,4,5,5,5,,,6,2,2,12,2,1,22,-,77%,50%,10,-,2,5,50%,-,BRB/BRASILIA VOLEI
437,FERNANDA CAMPOS FERNANDA,5,*,*,,,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-,BRB/BRASILIA VOLEI
437,RENATA COLOMBO,6,4,4,4,,,13,2,5,5,2,-,-,-,.,.,30,3,3,11,37%,2,BRB/BRASILIA VOLEI
437,MARIANA BARRETO,7,1,1,1,,,5,3,3,14,2,1,-,-,.,.,5,-,-,3,60%,1,BRB/BRASILIA VOLEI
437,NATÁLIA FERNANDES SILVA,8,2,2,2,,,6,3,-1,14,2,-,18,1,56%,44%,13,2,2,5,38%,1,BRB/BRASILIA VOLEI
437,ANGELICA MALINVERNO,9,6,6,6,,,12,6,8,10,-,-,-,-,.,.,21,3,1,9,43%,3,BRB/BRASILIA VOLEI
437,EMILCE SOSA EMILCE,10,3,3,3,,,8,5,5,14,1,2,1,-,0%,0%,8,-,2,3,38%,3,BRB/BRASILIA VOLEI
437,GABRIELLE LIMA,11,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
437,EDUARDA SILVA EDUARDA (L),13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
437,DIANA MAXIMILIANO  DIANA,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
437,EDUARDA MACEDO,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
437,ROBERTA SILVA ROBERTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
437,FRANCINE TOMAZONI,,*,,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
437,AMANDA  RODRIGUES,,,*,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
437,LORENA VIEZEL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
437,NATALIA DANIELSKI,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
437,ALINE SILVA ALINE,,5,5,3,,,6,2,3,7,1,-,1,-,100%,0%,9,2,-,4,44%,2,ESPORTE CLUBE PINHEIROS
437,LORRAYNA MARYS,,,,*,,,1,-,-,-,-,-,-,-,.,.,2,-,1,1,50%,-,ESPORTE CLUBE PINHEIROS
437,PAYNE  KELSIE ,,*,*,,,,2,-,1,1,1,-,-,-,.,.,3,-,-,1,33%,1,ESPORTE CLUBE PINHEIROS
437,LYARA BATISTA,,3,3,1,,,3,2,2,11,1,1,-,-,.,.,2,-,-,1,50%,1,ESPORTE CLUBE PINHEIROS
437,MARI CASSEMIRO,,4,4,4,,,4,1,-1,9,1,-,22,-,36%,27%,14,3,1,3,21%,1,ESPORTE CLUBE PINHEIROS
437,CLARISSE PEIXOTO,,6,6,2,,,9,1,3,8,-,-,10,2,30%,20%,23,4,-,9,39%,-,ESPORTE CLUBE PINHEIROS
437,ÁLVAREZ  HERRERA ,,1,1,5,,,8,1,-7,10,3,-,7,1,43%,29%,24,4,7,7,29%,1,ESPORTE CLUBE PINHEIROS
437,LETICIA HEMELLY (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
437,JULIANA PERDIGÃO (L),,*,*,*,,,-,-,-1,-,-,-,23,1,78%,65%,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
437,CAMILA BARBOSA,,2,2,6,,,9,5,6,11,-,1,-,-,.,.,9,2,1,4,44%,4,ESPORTE CLUBE PINHEIROS
437,PIETRA JUKOSKI PIETRA,,*,,,,,-,-,-,-,-,-,2,-,50%,50%,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
439,LLOYD CARLI ELLEN,3,3,3,3,,,4,2,4,15,-,-,-,-,.,.,7,-,-,3,43%,1,DENTIL/PRAIA CLUBE
439,ELLEN  BRAGA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
439,BORGO PAULA,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
439,ROSAMARIA MONTIBELLER,9,,*,1,,,5,2,2,6,2,-,15,-,60%,27%,12,-,1,5,42%,-,DENTIL/PRAIA CLUBE
439,MICHELLE PAVAO,10,1,1,*,,,-,-,-2,5,-,-,6,-,33%,0%,6,1,1,-,0%,-,DENTIL/PRAIA CLUBE
439,NICOLE  FAWCETT,11,6,6,6,,,18,5,14,12,2,1,-,-,.,.,35,1,1,14,40%,3,DENTIL/PRAIA CLUBE
439,LAIS  VASQUEZ (L),12,,*,*,,,-,-,-,-,-,-,10,-,50%,30%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
439,FRANCYNNE  JACINTHO,13,2,2,2,,,7,3,3,15,1,1,-,-,.,.,8,-,3,5,63%,1,DENTIL/PRAIA CLUBE
439,ANANDA  MARINHO,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
439,ANA CAROLINA SILVA ,15,5,5,5,,,12,5,9,10,2,-,-,-,.,.,12,1,-,7,58%,5,DENTIL/PRAIA CLUBE
439,FERNANDA  GARAY,16,4,4,4,,,14,5,9,10,2,-,24,2,63%,25%,24,1,-,12,50%,2,DENTIL/PRAIA CLUBE
439,SUELEN  PINTO (L),17,*,*,*,,,-,-,-,-,-,-,10,-,60%,60%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
439,GABRIELA SILVA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
439,BRUNA CAIXETA COSTA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
439,MILKA MARCILIA ,,6,5,6,,,2,1,-2,12,-,1,-,-,.,.,6,1,3,-,0%,1,HINODE BARUERI
439,NATALIA ARAUJO  (L),,*,*,*,,,-,-,-1,-,-,-,17,1,41%,18%,-,-,-,-,.,-,HINODE BARUERI
439,DANIELLE LINS ,,1,6,1,,,4,3,4,11,-,1,-,-,.,.,2,-,-,2,100%,1,HINODE BARUERI
439,MAIRA  CIPRIANO CLARO ,,2,1,2,,,4,1,2,8,-,-,25,-,40%,20%,10,-,2,3,30%,1,HINODE BARUERI
439,JACKELINE  SANTOS,,,*,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
439,THAISA  DAHER DE MENEZES,,3,2,3,,,5,4,3,11,-,-,-,-,.,.,10,1,1,4,40%,1,HINODE BARUERI
439,LAYS  FREITAS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
439,VIVIAN  PELLEGRINO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
439,TAINARA SANTOS ,,*,*,*,,,4,-,1,1,-,-,8,1,25%,0%,6,-,2,2,33%,2,HINODE BARUERI
439,AMANDA  FRANCISCO,,5,4,5,,,11,1,8,11,-,-,14,-,50%,29%,24,2,1,11,46%,-,HINODE BARUERI
439,SARA SILVA,,,,*,,,1,1,-,-,-,-,-,-,.,.,3,1,-,1,33%,-,HINODE BARUERI
439,JUMA   SILVA,,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
439,KATARZYNA SKOWRONSKA,,4,3,4,,,19,8,8,11,-,-,-,-,.,.,43,8,3,19,44%,-,HINODE BARUERI
439,ELINA RODRIGUEZ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
438,MAYHARA SILVA ,2,3,2,3,,,3,2,1,6,-,-,-,-,.,.,8,-,2,2,25%,1,SESC RJ
438,NATIELE GONCALVES ,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
438,KOSHELEVA TATYANA,5,5,4,5,,,14,7,6,12,1,1,11,2,36%,9%,24,3,2,12,50%,1,SESC RJ
438,JUCYELE BARRETO,6,6,5,6,,,14,8,14,9,-,1,-,-,.,.,12,-,-,7,58%,6,SESC RJ
438,CAROLINA LEITE ,7,*,*,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
438,VITORIA LAGE,9,,*,*,,,-,-,-,8,-,-,1,-,100%,100%,-,-,-,-,.,-,SESC RJ
438,GABRIELLA SOUZA  (L),11,*,*,*,,,-,-,-1,-,-,-,16,1,50%,25%,-,-,-,-,.,-,SESC RJ
438,ROBERTA RATZKE,12,1,6,1,,,4,4,4,8,-,3,-,-,.,.,1,-,-,1,100%,-,SESC RJ
438,KASIELY  CLEMENTE,13,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
438,MONIQUE  PAVAO,15,4,3,4,,,14,11,11,15,-,4,12,1,83%,50%,15,1,1,8,53%,2,SESC RJ
438,ISABEL YONKAIRA,16,2,1,2,,,11,4,3,13,1,1,11,1,73%,36%,28,2,4,10,36%,-,SESC RJ
438,MIKAELLA COSTA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
438,LINDA JESSICA COSTA,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
438,ANA BEATRIZ  CORREA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
438,WALEWSKA  OLIVEIRA,,2,2,2,,,10,5,8,10,1,1,2,1,50%,50%,10,-,-,7,70%,2,OSASCO VOLEIBOL CLUBE/AUDAX
438,CAROLINA ALBUQUERQUE,,*,,*,,,1,-,1,1,-,-,-,-,.,.,1,-,-,1,100%,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,PAULA PEQUENO,,*,*,*,,,3,2,-1,2,-,-,11,1,64%,18%,8,1,2,2,25%,1,OSASCO VOLEIBOL CLUBE/AUDAX
438,ANGELA LEYVA ANGELA,,4,4,4,,,7,-,-,9,-,-,12,3,33%,8%,14,1,3,6,43%,1,OSASCO VOLEIBOL CLUBE/AUDAX
438,ERICA  MOTA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,DOMINGAS  ARAUJO ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,CLAUDIA  BUENO,,6,6,6,,,1,1,-,4,1,-,-,-,.,.,1,-,-,-,0%,1,OSASCO VOLEIBOL CLUBE/AUDAX
438,VIVIANE BRAUN,,*,*,,,,1,-,-,3,-,-,6,1,50%,0%,2,-,-,1,50%,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,LORENNE  TEIXEIRA,,*,,*,,,1,-,-2,3,1,-,1,-,0%,0%,7,2,-,1,14%,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,MARIANA COSTA,,1,1,1,,,3,2,-2,8,-,1,26,3,58%,46%,12,1,1,2,17%,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,NATALIA MARTINS NATALIA,,5,5,5,,,13,7,8,10,1,2,1,1,0%,0%,14,1,2,8,57%,3,OSASCO VOLEIBOL CLUBE/AUDAX
438,NATASHA CRUZ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,CAMILA  BRAIT (L),,*,*,*,,,-,-,-,-,-,-,12,-,92%,83%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
438,HOOKER DESTINEE,,3,3,3,,,6,3,-2,6,1,1,-,-,.,.,21,4,3,4,19%,1,OSASCO VOLEIBOL CLUBE/AUDAX
440,ELIS BENTO,1,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
440,TALIA  COSTA,2,*,*,*,,,7,4,5,4,-,1,-,-,.,.,12,-,2,5,42%,1,CURITIBA VÔLEI
440,MARIANA  AQUINO,4,,,*,,,1,1,1,-,-,-,-,-,.,.,-,-,-,-,.,1,CURITIBA VÔLEI
440,ANA  CAMARGO (L),5,*,*,*,,,-,-,-,-,-,-,16,-,38%,31%,-,-,-,-,.,-,CURITIBA VÔLEI
440,ANA CRISTINA VILELA PORTO ,6,1,1,1,,,1,1,-1,12,2,-,-,-,.,.,2,-,-,-,0%,1,CURITIBA VÔLEI
440,VALESKA  MENEZES,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
440,ALINE WIME SIQUEIRA,9,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
440,VIVIANE  GOES,10,3,3,3,,,2,1,-,18,-,-,1,-,100%,0%,5,2,-,1,20%,1,CURITIBA VÔLEI
440,LAZCANO JULIETA,11,6,6,6,,,11,3,9,6,-,-,-,-,.,.,14,2,-,10,71%,1,CURITIBA VÔLEI
440,SABRINA  MACHADO,12,4,4,4,,,9,4,2,18,2,2,-,-,.,.,16,3,2,6,38%,1,CURITIBA VÔLEI
440,MARIANA GALON,14,*,*,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
440,PRISCILA SOUZA,16,5,5,5,,,18,6,15,11,1,-,25,1,36%,20%,31,-,1,14,45%,4,CURITIBA VÔLEI
440,ISABELA PAQUIARDI,17,2,2,2,,,14,3,5,13,1,-,24,1,75%,58%,28,4,3,13,46%,1,CURITIBA VÔLEI
440,JULIANA PAES JULIANA (L),18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
440,LARA NOBRE,,1,6,5,,,13,2,11,13,-,-,-,-,.,.,14,1,1,9,64%,4,FLUMINENSE F.C.
440,GIOVANA GASPARINI,,2,1,6,,,-,-,-1,10,-,-,-,-,.,.,1,1,-,-,0%,-,FLUMINENSE F.C.
440,PAMELA SANABIO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,MARCELLA AMARAL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,PRISCILA DAROIT,,6,5,4,,,7,3,-3,8,-,-,16,-,81%,50%,25,5,5,5,20%,2,FLUMINENSE F.C.
440,LARISSA GONGRA,,*,*,2,,,2,1,-1,9,2,-,-,-,.,.,3,-,1,1,33%,1,FLUMINENSE F.C.
440,JOYCE SILVA,,5,4,*,,,2,-,-4,4,-,-,-,-,.,.,14,3,3,2,14%,-,FLUMINENSE F.C.
440,ARIANNE TOLENTINO,,*,*,,,,-,-,-,1,-,-,-,-,.,.,3,-,-,-,0%,-,FLUMINENSE F.C.
440,VIVIAN  JORGE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,SASSA GONZAGA (L),,*,*,*,,,-,-,-1,-,-,-,28,1,54%,25%,-,-,-,-,.,-,FLUMINENSE F.C.
440,THAIS SOUZA,,3,2,1,,,10,2,6,9,1,-,29,2,41%,17%,16,-,1,10,63%,-,FLUMINENSE F.C.
440,CAROL WON HELD,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,CARLA SANTOS,,,*,3,,,9,2,8,7,-,1,2,-,100%,50%,15,1,-,8,53%,-,FLUMINENSE F.C.
440,GABRIELA DUTRA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,GIOVANNA FANT,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,STEPHANY CARVALHO (L),,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,LETICIA HAGE,,4,3,,,,3,1,1,3,-,-,1,-,0%,0%,5,2,-,2,40%,1,FLUMINENSE F.C.
440,JULIANA CARRIJO,,*,*,*,,,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
440,JULIA MOURA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
442,ROSANE MAGGIONI,1,,*,1,,,1,-,1,4,-,-,-,-,.,.,1,-,-,1,100%,-,VOLEI BALNEARIO CAMBORIU
442,LAIZA FERREIRA,6,,*,5,,,3,1,1,2,-,-,6,1,50%,33%,5,-,1,3,60%,-,VOLEI BALNEARIO CAMBORIU
442,JULIANA ODILON (L),7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
442,ARIELE FERREIRA ,8,5,4,,,,3,-,-2,4,1,-,16,3,44%,13%,10,-,1,3,30%,-,VOLEI BALNEARIO CAMBORIU
442,PRISCILA  HELDES,9,1,6,*,,,-,-,-,6,-,-,-,-,.,.,1,-,-,-,0%,-,VOLEI BALNEARIO CAMBORIU
442,RAQUEL LOFF,10,,*,3,,,1,1,1,5,-,-,-,-,.,.,-,-,-,-,.,1,VOLEI BALNEARIO CAMBORIU
442,IVNA COLOMBO IVNA,11,4,3,4,,,10,2,3,6,1,-,5,-,20%,20%,22,4,2,10,45%,-,VOLEI BALNEARIO CAMBORIU
442,PAULA MOHR,12,2,1,2,,,10,4,3,7,2,1,34,3,44%,26%,17,-,2,8,47%,1,VOLEI BALNEARIO CAMBORIU
442,ARIANE HELENA,13,*,*,*,,,2,-,-,2,-,-,1,1,0%,0%,4,1,-,2,50%,-,VOLEI BALNEARIO CAMBORIU
442,ADRIANI  VILVERT ,15,6,5,6,,,4,2,2,6,1,1,-,-,.,.,10,1,-,3,30%,-,VOLEI BALNEARIO CAMBORIU
442,GUTH ANA PÁULA ,17,3,2,*,,,1,-,1,3,-,-,-,-,.,.,2,-,-,1,50%,-,VOLEI BALNEARIO CAMBORIU
442,SILVANA PAPINI (L),18,*,*,*,,,-,-,-,-,-,-,6,-,67%,67%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
442,MARA  LEÃO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
442,CAROLINE  GATTAZ,,1,6,1,,,11,7,8,3,1,-,-,-,.,.,12,1,1,10,83%,1,MINAS TENIS CLUBE
442,MACRIS  CARNEIRO,,2,1,2,,,6,5,4,18,1,3,-,-,.,.,2,-,1,1,50%,2,MINAS TENIS CLUBE
